CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT
SUGARCANE,HUMID,Gujarat Plains & Hills Region,20-30,WINDY,9.1
SUGARCANE,HUMID,Gujarat Plains & Hills Region,20-30,RAINY,0.1
SUGARCANE,HUMID,Gujarat Plains & Hills Region,30-40,NORMAL,9.2
SUGARCANE,HUMID,Gujarat Plains & Hills Region,30-40,SUNNY,10.7
SUGARCANE,HUMID,Gujarat Plains & Hills Region,30-40,WINDY,10.2
SUGARCANE,HUMID,Gujarat Plains & Hills Region,30-40,RAINY,1.2
SUGARCANE,HUMID,Gujarat Plains & Hills Region,40-50,NORMAL,10.1
SUGARCANE,HUMID,Gujarat Plains & Hills Region,40-50,SUNNY,11.6
SUGARCANE,HUMID,Gujarat Plains & Hills Region,40-50,WINDY,11.1
SUGARCANE,HUMID,Gujarat Plains & Hills Region,40-50,RAINY,2.1
SUGARCANE,WET,Gujarat Plains & Hills Region,10-20,NORMAL,5.3
SUGARCANE,WET,Gujarat Plains & Hills Region,10-20,SUNNY,6.8
SUGARCANE,WET,Gujarat Plains & Hills Region,10-20,WINDY,6.3
SUGARCANE,WET,Gujarat Plains & Hills Region,10-20,RAINY,0.3
SUGARCANE,WET,Gujarat Plains & Hills Region,20-30,NORMAL,6.25
SUGARCANE,WET,Gujarat Plains & Hills Region,20-30,SUNNY,7.75
SUGARCANE,WET,Gujarat Plains & Hills Region,20-30,WINDY,7.25
SUGARCANE,WET,Gujarat Plains & Hills Region,20-30,RAINY,0.5
SUGARCANE,WET,Gujarat Plains & Hills Region,30-40,NORMAL,7.35
SUGARCANE,WET,Gujarat Plains & Hills Region,30-40,SUNNY,8.85
SUGARCANE,WET,Gujarat Plains & Hills Region,30-40,WINDY,8.35
SUGARCANE,WET,Gujarat Plains & Hills Region,30-40,RAINY,0.8
SUGARCANE,WET,Gujarat Plains & Hills Region,40-50,NORMAL,8.34
SUGARCANE,WET,Gujarat Plains & Hills Region,40-50,SUNNY,9.84
SUGARCANE,WET,Gujarat Plains & Hills Region,40-50,WINDY,9.34
SUGARCANE,WET,Gujarat Plains & Hills Region,40-50,RAINY,0.34
TOMATO,DRY,Gujarat Plains & Hills Region,10-20,NORMAL,5.58
TOMATO,DRY,Gujarat Plains & Hills Region,10-20,SUNNY,7.08
TOMATO,DRY,Gujarat Plains & Hills Region,10-20,WINDY,6.58
TOMATO,DRY,Gujarat Plains & Hills Region,10-20,RAINY,0.3
TOMATO,DRY,Gujarat Plains & Hills Region,20-30,NORMAL,6.58
TOMATO,DRY,Gujarat Plains & Hills Region,20-30,SUNNY,8.08
TOMATO,DRY,Gujarat Plains & Hills Region,20-30,WINDY,7.58
TOMATO,DRY,Gujarat Plains & Hills Region,20-30,RAINY,0.5
TOMATO,DRY,Gujarat Plains & Hills Region,30-40,NORMAL,7.58
TOMATO,DRY,Gujarat Plains & Hills Region,30-40,SUNNY,9.08
TOMATO,DRY,Gujarat Plains & Hills Region,30-40,WINDY,8.58
TOMATO,DRY,Gujarat Plains & Hills Region,30-40,RAINY,0.8
TOMATO,DRY,Gujarat Plains & Hills Region,40-50,NORMAL,8.58
TOMATO,DRY,Gujarat Plains & Hills Region,40-50,SUNNY,10.08
TOMATO,DRY,Gujarat Plains & Hills Region,40-50,WINDY,9.58
TOMATO,DRY,Gujarat Plains & Hills Region,40-50,RAINY,0.58
TOMATO,HUMID,Gujarat Plains & Hills Region,10-20,NORMAL,4.14
TOMATO,HUMID,Gujarat Plains & Hills Region,10-20,SUNNY,5.64
TOMATO,HUMID,Gujarat Plains & Hills Region,10-20,WINDY,5.14
TOMATO,HUMID,Gujarat Plains & Hills Region,10-20,RAINY,0.2
TOMATO,HUMID,Gujarat Plains & Hills Region,20-30,NORMAL,5.14
TOMATO,HUMID,Gujarat Plains & Hills Region,20-30,SUNNY,6.64
TOMATO,HUMID,Gujarat Plains & Hills Region,20-30,WINDY,6.14
TOMATO,HUMID,Gujarat Plains & Hills Region,20-30,RAINY,0.3
TOMATO,HUMID,Gujarat Plains & Hills Region,30-40,NORMAL,6.14
TOMATO,HUMID,Gujarat Plains & Hills Region,30-40,SUNNY,7.64
TOMATO,HUMID,Gujarat Plains & Hills Region,30-40,WINDY,7.14
TOMATO,HUMID,Gujarat Plains & Hills Region,30-40,RAINY,0.5
TOMATO,HUMID,Gujarat Plains & Hills Region,40-50,NORMAL,7.14
TOMATO,HUMID,Gujarat Plains & Hills Region,40-50,SUNNY,8.64
TOMATO,HUMID,Gujarat Plains & Hills Region,40-50,WINDY,8.14
TOMATO,HUMID,Gujarat Plains & Hills Region,40-50,RAINY,0.8
TOMATO,WET,Gujarat Plains & Hills Region,10-20,NORMAL,3.06
TOMATO,WET,Gujarat Plains & Hills Region,10-20,SUNNY,4.56
TOMATO,WET,Gujarat Plains & Hills Region,10-20,WINDY,4.06
TOMATO,WET,Gujarat Plains & Hills Region,10-20,RAINY,0.1
TOMATO,WET,Gujarat Plains & Hills Region,20-30,NORMAL,4.06
TOMATO,WET,Gujarat Plains & Hills Region,20-30,SUNNY,5.56
TOMATO,WET,Gujarat Plains & Hills Region,20-30,WINDY,5.06
TOMATO,WET,Gujarat Plains & Hills Region,20-30,RAINY,0.2
TOMATO,WET,Gujarat Plains & Hills Region,30-40,NORMAL,5.06
TOMATO,WET,Gujarat Plains & Hills Region,30-40,SUNNY,6.56
TOMATO,WET,Gujarat Plains & Hills Region,30-40,WINDY,606.0
TOMATO,WET,Gujarat Plains & Hills Region,30-40,RAINY,0.3
TOMATO,WET,Gujarat Plains & Hills Region,40-50,NORMAL,6.06
TOMATO,WET,Gujarat Plains & Hills Region,40-50,SUNNY,7.56
TOMATO,WET,Gujarat Plains & Hills Region,40-50,WINDY,7.06
TOMATO,WET,Gujarat Plains & Hills Region,40-50,RAINY,0.5
ONION,DRY,Gujarat Plains & Hills Region,10-20,NORMAL,4.125
ONION,DRY,Gujarat Plains & Hills Region,10-20,SUNNY,5.625
ONION,DRY,Gujarat Plains & Hills Region,10-20,WINDY,5.125
ONION,DRY,Gujarat Plains & Hills Region,10-20,RAINY,0.2
ONION,DRY,Gujarat Plains & Hills Region,20-30,NORMAL,5.125
ONION,DRY,Gujarat Plains & Hills Region,20-30,SUNNY,6.625
ONION,DRY,Gujarat Plains & Hills Region,20-30,WINDY,6.125
ONION,DRY,Gujarat Plains & Hills Region,20-30,RAINY,0.3
ONION,DRY,Gujarat Plains & Hills Region,30-40,NORMAL,6.125
ONION,DRY,Gujarat Plains & Hills Region,30-40,SUNNY,7.625
ONION,DRY,Gujarat Plains & Hills Region,30-40,WINDY,7.125
ONION,DRY,Gujarat Plains & Hills Region,30-40,RAINY,0.5
ONION,DRY,Gujarat Plains & Hills Region,40-50,NORMAL,7.125
ONION,DRY,Gujarat Plains & Hills Region,40-50,SUNNY,8.625
ONION,DRY,Gujarat Plains & Hills Region,40-50,WINDY,8.125
ONION,DRY,Gujarat Plains & Hills Region,40-50,RAINY,0.8
ONION,HUMID,Gujarat Plains & Hills Region,10-20,SUNNY,2.875
ONION,HUMID,Gujarat Plains & Hills Region,10-20,WINDY,4.375
ONION,HUMID,Gujarat Plains & Hills Region,10-20,RAINY,3.875
ONION,HUMID,Gujarat Plains & Hills Region,10-20,NORMAL,0.1
ONION,HUMID,Gujarat Plains & Hills Region,20-30,SUNNY,3.875
ONION,HUMID,Gujarat Plains & Hills Region,20-30,WINDY,5.375
ONION,HUMID,Gujarat Plains & Hills Region,20-30,RAINY,4.875
ONION,HUMID,Gujarat Plains & Hills Region,20-30,NORMAL,0.1
ONION,HUMID,Gujarat Plains & Hills Region,30-40,SUNNY,4.875
ONION,HUMID,Gujarat Plains & Hills Region,30-40,NORMAL,6.375
ONION,HUMID,Gujarat Plains & Hills Region,30-40,SUNNY,5.875
ONION,HUMID,Gujarat Plains & Hills Region,30-40,WINDY,0.2
ONION,HUMID,Gujarat Plains & Hills Region,40-50,RAINY,5.875
ONION,HUMID,Gujarat Plains & Hills Region,40-50,NORMAL,7.375
ONION,HUMID,Gujarat Plains & Hills Region,40-50,SUNNY,6.875
ONION,HUMID,Gujarat Plains & Hills Region,40-50,WINDY,0.3
ONION,WET,Gujarat Plains & Hills Region,10-20,RAINY,2.125
ONION,WET,Gujarat Plains & Hills Region,10-20,NORMAL,3.625
ONION,WET,Gujarat Plains & Hills Region,10-20,SUNNY,3.125
ONION,WET,Gujarat Plains & Hills Region,10-20,WINDY,0.1
ONION,WET,Gujarat Plains & Hills Region,20-30,RAINY,3.125
ONION,WET,Gujarat Plains & Hills Region,20-30,NORMAL,4.625
ONION,WET,Gujarat Plains & Hills Region,20-30,SUNNY,4.125
ONION,WET,Gujarat Plains & Hills Region,20-30,WINDY,0.1
ONION,WET,Gujarat Plains & Hills Region,30-40,RAINY,4.125
ONION,WET,Gujarat Plains & Hills Region,30-40,NORMAL,5.625
ONION,WET,Gujarat Plains & Hills Region,30-40,SUNNY,5.125
ONION,WET,Gujarat Plains & Hills Region,30-40,WINDY,0.2
ONION,WET,Gujarat Plains & Hills Region,40-50,RAINY,5.125
ONION,WET,Gujarat Plains & Hills Region,40-50,NORMAL,6.625
ONION,WET,Gujarat Plains & Hills Region,40-50,SUNNY,6.125
ONION,WET,Gujarat Plains & Hills Region,40-50,WINDY,0.3
BANANA,DRY,Western Dry Region,10-20,NORMAL,8.75
BANANA,DRY,Western Dry Region,10-20,SUNNY,10.25
BANANA,DRY,Western Dry Region,10-20,WINDY,9.65
BANANA,DRY,Western Dry Region,10-20,RAINY,0.75
BANANA,DRY,Western Dry Region,20-30,NORMAL,9.85
BANANA,DRY,Western Dry Region,20-30,SUNNY,11.35
BANANA,DRY,Western Dry Region,20-30,WINDY,10.75
BANANA,DRY,Western Dry Region,20-30,RAINY,0.85
BANANA,DRY,Western Dry Region,30-40,NORMAL,10.75
BANANA,DRY,Western Dry Region,30-40,SUNNY,12.25
BANANA,DRY,Western Dry Region,30-40,WINDY,11.65
BANANA,DRY,Western Dry Region,30-40,RAINY,2.75
BANANA,DRY,Western Dry Region,40-50,NORMAL,11.75
BANANA,DRY,Western Dry Region,40-50,SUNNY,13.25
BANANA,DRY,Western Dry Region,40-50,WINDY,12.65
BANANA,DRY,Western Dry Region,40-50,RAINY,3.75
BANANA,HUMID,Western Dry Region,10-20,NORMAL,6.695
BANANA,HUMID,Western Dry Region,10-20,SUNNY,8.2
BANANA,HUMID,Western Dry Region,10-20,WINDY,7.7
BANANA,HUMID,Western Dry Region,10-20,RAINY,0.6
BANANA,HUMID,Western Dry Region,20-30,NORMAL,7.695
BANANA,HUMID,Western Dry Region,20-30,SUNNY,9.2
BANANA,HUMID,Western Dry Region,20-30,WINDY,8.7
BANANA,HUMID,Western Dry Region,20-30,RAINY,0.8
BANANA,HUMID,Western Dry Region,30-40,NORMAL,8.7
BANANA,HUMID,Western Dry Region,30-40,SUNNY,10.2
BANANA,HUMID,Western Dry Region,30-40,WINDY,9.6
BANANA,HUMID,Western Dry Region,30-40,RAINY,0.7
BANANA,HUMID,Western Dry Region,40-50,NORMAL,9.5
BANANA,HUMID,Western Dry Region,40-50,SUNNY,11.0
BANANA,HUMID,Western Dry Region,40-50,WINDY,10.5
BANANA,HUMID,Western Dry Region,40-50,RAINY,1.5
BANANA,WET,Western Dry Region,10-20,NORMAL,5.15
BANANA,WET,Western Dry Region,10-20,SUNNY,6.65
BANANA,WET,Western Dry Region,10-20,WINDY,6.15
BANANA,WET,Western Dry Region,10-20,RAINY,0.2
BANANA,WET,Western Dry Region,20-30,NORMAL,6.15
BANANA,WET,Western Dry Region,20-30,SUNNY,7.65
BANANA,WET,Western Dry Region,20-30,WINDY,7.15
BANANA,WET,Western Dry Region,20-30,RAINY,0.3
BANANA,WET,Western Dry Region,30-40,NORMAL,7.15
BANANA,WET,Western Dry Region,30-40,SUNNY,8.65
BANANA,WET,Western Dry Region,30-40,WINDY,8.1
BANANA,WET,Western Dry Region,30-40,RAINY,0.8
BANANA,WET,Western Dry Region,40-50,NORMAL,8.15
BANANA,WET,Western Dry Region,40-50,SUNNY,9.65
BANANA,WET,Western Dry Region,40-50,WINDY,9.15
BANANA,WET,Western Dry Region,40-50,RAINY,0.15
SOYABEAN,DRY,Western Dry Region,10-20,NORMAL,6.97
SOYABEAN,DRY,Western Dry Region,10-20,SUNNY,8.47
SOYABEAN,DRY,Western Dry Region,10-20,WINDY,7.8
SOYABEAN,DRY,Western Dry Region,10-20,RAINY,0.2
SOYABEAN,DRY,Western Dry Region,20-30,NORMAL,7.9
SOYABEAN,DRY,Western Dry Region,20-30,SUNNY,9.4
SOYABEAN,DRY,Western Dry Region,20-30,WINDY,8.9
SOYABEAN,DRY,Western Dry Region,20-30,RAINY,0.8
SOYABEAN,DRY,Western Dry Region,30-40,NORMAL,8.8
SOYABEAN,DRY,Western Dry Region,30-40,SUNNY,10.3
SOYABEAN,DRY,Western Dry Region,30-40,WINDY,9.8
SOYABEAN,DRY,Western Dry Region,30-40,RAINY,0.8
SOYABEAN,DRY,Western Dry Region,40-50,NORMAL,9.95
SOYABEAN,DRY,Western Dry Region,40-50,SUNNY,11.45
SOYABEAN,DRY,Western Dry Region,40-50,WINDY,10.95
SOYABEAN,DRY,Western Dry Region,40-50,RAINY,1.95
SOYABEAN,HUMID,Western Dry Region,10-20,NORMAL,5.33
SOYABEAN,HUMID,Western Dry Region,10-20,SUNNY,6.83
SOYABEAN,HUMID,Western Dry Region,10-20,WINDY,6.33
SOYABEAN,HUMID,Western Dry Region,10-20,RAINY,0.5
SOYABEAN,HUMID,Western Dry Region,20-30,NORMAL,6.2
SOYABEAN,HUMID,Western Dry Region,20-30,SUNNY,7.7
SOYABEAN,HUMID,Western Dry Region,20-30,WINDY,7.2
SOYABEAN,HUMID,Western Dry Region,20-30,RAINY,0.8
SOYABEAN,HUMID,Western Dry Region,30-40,NORMAL,7.4
SOYABEAN,HUMID,Western Dry Region,30-40,SUNNY,8.9
SOYABEAN,HUMID,Western Dry Region,30-40,WINDY,8.4
SOYABEAN,HUMID,Western Dry Region,30-40,RAINY,0.8
SOYABEAN,HUMID,Western Dry Region,40-50,NORMAL,8.34
SOYABEAN,HUMID,Western Dry Region,40-50,SUNNY,9.85
SOYABEAN,HUMID,Western Dry Region,40-50,WINDY,7.35
SOYABEAN,HUMID,Western Dry Region,40-50,RAINY,0.34
SOYABEAN,WET,Western Dry Region,10-20,NORMAL,4.1
SOYABEAN,WET,Western Dry Region,10-20,SUNNY,5.6
SOYABEAN,WET,Western Dry Region,10-20,WINDY,5.1
SOYABEAN,WET,Western Dry Region,10-20,RAINY,0.1
SOYABEAN,WET,Western Dry Region,20-30,NORMAL,5.1
SOYABEAN,WET,Western Dry Region,20-30,SUNNY,6.6
SOYABEAN,WET,Western Dry Region,20-30,WINDY,6.1
SOYABEAN,WET,Western Dry Region,20-30,RAINY,0.4
SOYABEAN,WET,Western Dry Region,30-40,NORMAL,6.2
SOYABEAN,WET,Western Dry Region,30-40,SUNNY,7.7
SOYABEAN,WET,Western Dry Region,30-40,WINDY,7.2
SOYABEAN,WET,Western Dry Region,30-40,RAINY,0.5
SOYABEAN,WET,Western Dry Region,40-50,NORMAL,7.3
SOYABEAN,WET,Western Dry Region,40-50,SUNNY,8.8
SOYABEAN,WET,Western Dry Region,40-50,WINDY,8.3
SOYABEAN,WET,Western Dry Region,40-50,RAINY,0.8
CABBAGE,DRY,Western Dry Region,10-20,NORMAL,5.5
CABBAGE,DRY,Western Dry Region,10-20,SUNNY,7.0
CABBAGE,DRY,Western Dry Region,10-20,WINDY,6.5
CABBAGE,DRY,Western Dry Region,10-20,RAINY,0.2
CABBAGE,DRY,Western Dry Region,20-30,NORMAL,6.5
CABBAGE,DRY,Western Dry Region,20-30,SUNNY,8.0
CABBAGE,DRY,Western Dry Region,20-30,WINDY,7.5
CABBAGE,DRY,Western Dry Region,20-30,RAINY,0.5
CABBAGE,DRY,Western Dry Region,30-40,NORMAL,7.0
CABBAGE,DRY,Western Dry Region,30-40,SUNNY,8.5
CABBAGE,DRY,Western Dry Region,30-40,WINDY,8.0
CABBAGE,DRY,Western Dry Region,30-40,RAINY,0.8
CABBAGE,DRY,Western Dry Region,40-50,NORMAL,8.6
CABBAGE,DRY,Western Dry Region,40-50,SUNNY,10.1
CABBAGE,DRY,Western Dry Region,40-50,WINDY,9.6
CABBAGE,DRY,Western Dry Region,40-50,RAINY,0.6
CABBAGE,HUMID,Western Dry Region,10-20,NORMAL,4.2
CABBAGE,HUMID,Western Dry Region,10-20,SUNNY,5.7
CABBAGE,HUMID,Western Dry Region,10-20,WINDY,5.2
CABBAGE,HUMID,Western Dry Region,10-20,RAINY,0.2
CABBAGE,HUMID,Western Dry Region,20-30,NORMAL,5.3
CABBAGE,HUMID,Western Dry Region,20-30,SUNNY,6.8
CABBAGE,HUMID,Western Dry Region,20-30,WINDY,6.3
CABBAGE,HUMID,Western Dry Region,20-30,RAINY,0.3
CABBAGE,HUMID,Western Dry Region,30-40,NORMAL,6.2
CABBAGE,HUMID,Western Dry Region,30-40,SUNNY,7.7
CABBAGE,HUMID,Western Dry Region,30-40,WINDY,7.2
CABBAGE,HUMID,Western Dry Region,30-40,RAINY,0.5
CABBAGE,HUMID,Western Dry Region,40-50,NORMAL,7.4
CABBAGE,HUMID,Western Dry Region,40-50,SUNNY,8.9
CABBAGE,HUMID,Western Dry Region,40-50,WINDY,8.4
CABBAGE,HUMID,Western Dry Region,40-50,RAINY,0.8
CABBAGE,WET,Western Dry Region,10-20,NORMAL,3.33
CABBAGE,WET,Western Dry Region,10-20,SUNNY,4.8
CABBAGE,WET,Western Dry Region,10-20,WINDY,4.3
CABBAGE,WET,Western Dry Region,10-20,RAINY,0.1
CABBAGE,WET,Western Dry Region,20-30,NORMAL,4.33
CABBAGE,WET,Western Dry Region,20-30,SUNNY,5.8
CABBAGE,WET,Western Dry Region,20-30,WINDY,5.3
CABBAGE,WET,Western Dry Region,20-30,RAINY,0.2
CABBAGE,WET,Western Dry Region,30-40,NORMAL,5.33
CABBAGE,WET,Western Dry Region,30-40,SUNNY,6.8
CABBAGE,WET,Western Dry Region,30-40,WINDY,6.3
CABBAGE,WET,Western Dry Region,30-40,RAINY,0.3
CABBAGE,WET,Western Dry Region,40-50,NORMAL,6.33
CABBAGE,WET,Western Dry Region,40-50,SUNNY,7.8
CABBAGE,WET,Western Dry Region,40-50,WINDY,7.3
CABBAGE,WET,Western Dry Region,40-50,RAINY,0.5
POTATO,DRY,Western Dry Region,10-20,NORMAL,8.5
POTATO,DRY,Western Dry Region,10-20,SUNNY,10.0
POTATO,DRY,Western Dry Region,10-20,WINDY,9.5
POTATO,DRY,Western Dry Region,10-20,RAINY,0.5
POTATO,DRY,Western Dry Region,20-30,NORMAL,9.5
POTATO,DRY,Western Dry Region,20-30,SUNNY,11.0
POTATO,DRY,Western Dry Region,20-30,WINDY,10.5
POTATO,DRY,Western Dry Region,20-30,RAINY,1.5
POTATO,DRY,Western Dry Region,30-40,NORMAL,10.7
POTATO,DRY,Western Dry Region,30-40,SUNNY,12.2
POTATO,DRY,Western Dry Region,30-40,WINDY,11.7
POTATO,DRY,Western Dry Region,30-40,RAINY,2.7
POTATO,DRY,Western Dry Region,40-50,NORMAL,11.6
POTATO,DRY,Western Dry Region,40-50,SUNNY,13.1
POTATO,DRY,Western Dry Region,40-50,WINDY,12.6
POTATO,DRY,Western Dry Region,40-50,RAINY,3.6
POTATO,HUMID,Western Dry Region,10-20,NORMAL,6.7
POTATO,HUMID,Western Dry Region,10-20,SUNNY,8.2
POTATO,HUMID,Western Dry Region,10-20,WINDY,7.7
POTATO,HUMID,Western Dry Region,10-20,RAINY,0.5
POTATO,HUMID,Western Dry Region,20-30,NORMAL,7.7
POTATO,HUMID,Western Dry Region,20-30,SUNNY,9.2
POTATO,HUMID,Western Dry Region,20-30,WINDY,8.7
POTATO,HUMID,Western Dry Region,20-30,RAINY,0.8
POTATO,HUMID,Western Dry Region,30-40,NORMAL,8.7
POTATO,HUMID,Western Dry Region,30-40,SUNNY,10.2
POTATO,HUMID,Western Dry Region,30-40,WINDY,9.7
POTATO,HUMID,Western Dry Region,30-40,RAINY,0.7
POTATO,HUMID,Western Dry Region,40-50,NORMAL,9.5
POTATO,HUMID,Western Dry Region,40-50,SUNNY,11.0
POTATO,HUMID,Western Dry Region,40-50,WINDY,10.5
POTATO,HUMID,Western Dry Region,40-50,RAINY,1.5
POTATO,WET,Western Dry Region,10-20,NORMAL,5.15
POTATO,WET,Western Dry Region,10-20,SUNNY,6.95
POTATO,WET,Western Dry Region,10-20,WINDY,6.15
POTATO,WET,Western Dry Region,10-20,RAINY,0.3
POTATO,WET,Western Dry Region,20-30,NORMAL,6.15
POTATO,WET,Western Dry Region,20-30,SUNNY,7.65
POTATO,WET,Western Dry Region,20-30,WINDY,7.15
POTATO,WET,Western Dry Region,20-30,RAINY,0.5
POTATO,WET,Western Dry Region,30-40,NORMAL,7.15
POTATO,WET,Western Dry Region,30-40,SUNNY,8.65
POTATO,WET,Western Dry Region,30-40,WINDY,8.15
POTATO,WET,Western Dry Region,30-40,RAINY,0.8
POTATO,WET,Western Dry Region,40-50,NORMAL,8.15
POTATO,WET,Western Dry Region,40-50,SUNNY,9.65
POTATO,WET,Western Dry Region,40-50,WINDY,9.15
POTATO,WET,Western Dry Region,40-50,RAINY,0.15
RICE,DRY,Western Dry Region,10-20,NORMAL,17.0
RICE,DRY,Western Dry Region,10-20,SUNNY,18.5
RICE,DRY,Western Dry Region,10-20,WINDY,18.0
RICE,DRY,Western Dry Region,10-20,RAINY,9.0
RICE,DRY,Western Dry Region,20-30,NORMAL,18.0
RICE,DRY,Western Dry Region,20-30,SUNNY,19.5
RICE,DRY,Western Dry Region,20-30,WINDY,19.0
RICE,DRY,Western Dry Region,20-30,RAINY,10.0
RICE,DRY,Western Dry Region,30-40,NORMAL,19.0
RICE,DRY,Western Dry Region,30-40,SUNNY,20.5
RICE,DRY,Western Dry Region,30-40,WINDY,20.0
RICE,DRY,Western Dry Region,30-40,RAINY,11.0
RICE,DRY,Western Dry Region,40-50,NORMAL,20.0
RICE,DRY,Western Dry Region,40-50,SUNNY,21.5
RICE,DRY,Western Dry Region,40-50,WINDY,21.0
RICE,DRY,Western Dry Region,40-50,RAINY,12.0
RICE,HUMID,Western Dry Region,10-20,NORMAL,13.0
RICE,HUMID,Western Dry Region,10-20,SUNNY,14.5
RICE,HUMID,Western Dry Region,10-20,WINDY,14.0
RICE,HUMID,Western Dry Region,10-20,RAINY,5.0
RICE,HUMID,Western Dry Region,20-30,NORMAL,14.0
RICE,HUMID,Western Dry Region,20-30,SUNNY,15.5
RICE,HUMID,Western Dry Region,20-30,WINDY,15.0
RICE,HUMID,Western Dry Region,20-30,RAINY,6.0
RICE,HUMID,Western Dry Region,30-40,NORMAL,15.0
RICE,HUMID,Western Dry Region,30-40,SUNNY,16.5
RICE,HUMID,Western Dry Region,30-40,WINDY,16.0
RICE,HUMID,Western Dry Region,30-40,RAINY,7.0
RICE,HUMID,Western Dry Region,40-50,NORMAL,16.0
RICE,HUMID,Western Dry Region,40-50,SUNNY,17.5
RICE,HUMID,Western Dry Region,40-50,WINDY,17.0
RICE,HUMID,Western Dry Region,40-50,RAINY,8.0
RICE,WET,Western Dry Region,10-20,NORMAL,10.0
RICE,WET,Western Dry Region,10-20,SUNNY,11.5
RICE,WET,Western Dry Region,10-20,WINDY,11.0
RICE,WET,Western Dry Region,10-20,RAINY,2.0
RICE,WET,Western Dry Region,20-30,NORMAL,11.0
RICE,WET,Western Dry Region,20-30,SUNNY,12.5
RICE,WET,Western Dry Region,20-30,WINDY,12.0
RICE,WET,Western Dry Region,20-30,RAINY,3.0
RICE,WET,Western Dry Region,30-40,NORMAL,12.0
RICE,WET,Western Dry Region,30-40,SUNNY,13.5
RICE,WET,Western Dry Region,30-40,WINDY,13.0
RICE,WET,Western Dry Region,30-40,RAINY,4.0
RICE,WET,Western Dry Region,40-50,NORMAL,13.0
RICE,WET,Western Dry Region,40-50,SUNNY,14.5
RICE,WET,Western Dry Region,40-50,WINDY,14.0
RICE,WET,Western Dry Region,40-50,RAINY,5.0
MELON,DRY,Western Dry Region,10-20,NORMAL,6.12
MELON,DRY,Western Dry Region,10-20,SUNNY,7.62
MELON,DRY,Western Dry Region,10-20,WINDY,7.12
MELON,DRY,Western Dry Region,10-20,RAINY,0.5
MELON,DRY,Western Dry Region,20-30,NORMAL,7.12
MELON,DRY,Western Dry Region,20-30,SUNNY,8.62
MELON,DRY,Western Dry Region,20-30,WINDY,8.12
MELON,DRY,Western Dry Region,20-30,RAINY,0.8
MELON,DRY,Western Dry Region,30-40,NORMAL,8.12
MELON,DRY,Western Dry Region,30-40,SUNNY,9.62
MELON,DRY,Western Dry Region,30-40,WINDY,9.12
MELON,DRY,Western Dry Region,30-40,RAINY,0.12
MELON,DRY,Western Dry Region,40-50,NORMAL,9.12
MELON,DRY,Western Dry Region,40-50,SUNNY,10.62
MELON,DRY,Western Dry Region,40-50,WINDY,10.12
MELON,DRY,Western Dry Region,40-50,RAINY,1.12
MELON,HUMID,Western Dry Region,10-20,NORMAL,4.68
MELON,HUMID,Western Dry Region,10-20,SUNNY,6.18
MELON,HUMID,Western Dry Region,10-20,WINDY,5.68
MELON,HUMID,Western Dry Region,10-20,RAINY,0.2
MELON,HUMID,Western Dry Region,20-30,NORMAL,5.68
MELON,HUMID,Western Dry Region,20-30,SUNNY,7.18
MELON,HUMID,Western Dry Region,20-30,WINDY,6.68
MELON,HUMID,Western Dry Region,20-30,RAINY,0.3
MELON,HUMID,Western Dry Region,30-40,NORMAL,6.68
MELON,HUMID,Western Dry Region,30-40,SUNNY,8.18
MELON,HUMID,Western Dry Region,30-40,WINDY,7.68
MELON,HUMID,Western Dry Region,30-40,RAINY,0.5
MELON,HUMID,Western Dry Region,40-50,NORMAL,7.68
MELON,HUMID,Western Dry Region,40-50,SUNNY,9.18
MELON,HUMID,Western Dry Region,40-50,WINDY,8.68
MELON,HUMID,Western Dry Region,40-50,RAINY,0.8
MELON,WET,Western Dry Region,10-20,NORMAL,3.6
MELON,WET,Western Dry Region,10-20,SUNNY,5.1
MELON,WET,Western Dry Region,10-20,WINDY,4.6
MELON,WET,Western Dry Region,10-20,RAINY,0.1
MELON,WET,Western Dry Region,20-30,NORMAL,4.6
MELON,WET,Western Dry Region,20-30,SUNNY,6.1
MELON,WET,Western Dry Region,20-30,WINDY,5.6
MELON,WET,Western Dry Region,20-30,RAINY,0.2
MELON,WET,Western Dry Region,30-40,NORMAL,5.6
MELON,WET,Western Dry Region,30-40,SUNNY,7.1
MELON,WET,Western Dry Region,30-40,WINDY,6.6
MELON,WET,Western Dry Region,30-40,RAINY,0.3
MELON,WET,Western Dry Region,40-50,NORMAL,6.6
MELON,WET,Western Dry Region,40-50,SUNNY,8.1
MELON,WET,Western Dry Region,40-50,WINDY,7.6
MELON,WET,Western Dry Region,40-50,RAINY,0.5
MAIZE,DRY,Western Dry Region,10-20,NORMAL,6.12
MAIZE,DRY,Western Dry Region,10-20,SUNNY,7.62
MAIZE,DRY,Western Dry Region,10-20,WINDY,7.12
MAIZE,DRY,Western Dry Region,10-20,RAINY,0.5
MAIZE,DRY,Western Dry Region,20-30,NORMAL,7.12
MAIZE,DRY,Western Dry Region,20-30,SUNNY,8.62
MAIZE,DRY,Western Dry Region,20-30,WINDY,8.12
MAIZE,DRY,Western Dry Region,20-30,RAINY,0.8
MAIZE,DRY,Western Dry Region,30-40,NORMAL,8.12
MAIZE,DRY,Western Dry Region,30-40,SUNNY,9.62
MAIZE,DRY,Western Dry Region,30-40,WINDY,9.12
